custid,dropperc,mins,consecmonths,income,age,churn_Y,predictionProbability
138842,0.0168855534709193,533,16,54.6,38,0,
338006,0.0162454873646209,554,24,85.7,59,0,
588278,0.0156599552572707,447,35,86.1,36,0,
872332,0.0250521920668058,479,32,51.0,45,0,
789574,0.0248138957816377,403,26,91.8,30,0,
298175,0.0113821138211382,615,24,84.0,42,0,
410776,0.0204081632653061,441,31,88.1,41,0,
404721,0.0159362549800797,502,34,79.3,37,0,
897008,0.0192644483362522,571,31,77.2,69,0,
133525,0.0284552845528455,246,29,61.7,36,0,
360250,0.0134615384615385,520,25,45.2,47,0,
962000,0.0179856115107914,556,36,60.0,34,0,
915690,0.0263157894736842,418,34,84.7,61,0,
304524,0.0211538461538462,520,15,38.2,44,0,
670823,0.0212765957446809,611,24,63.4,40,0,
94311,0.0217821782178218,505,30,80.3,33,0,
955979,0.011441647597254,437,11,55.2,36,0,
998211,0.0233009708737864,515,15,65.1,31,0,
849886,0.0308483290488432,389,26,80.8,47,0,
160179,0.0230179028132992,391,29,59.4,24,0,
245427,0.0215633423180593,371,21,53.5,44,0,
768325,0.0202020202020202,594,23,42.5,25,0,
649617,0.0129390018484288,541,32,62.0,60,0,
82054,0.0125523012552301,478,43,32.8,47,0,
388142,0.0186915887850467,428,24,80.6,34,0,
623958,0.0227272727272727,440,29,59.4,56,0,
879553,0.0268199233716475,522,16,31.6,45,0,
27023,0.016260162601626,738,20,40.2,39,0,
88505,0.0186915887850467,428,21,44.7,40,0,
567841,0.0208667736757624,623,29,79.4,47,0,
209478,0.0212314225053079,471,18,67.8,19,0,
49419,0.0163934426229508,488,18,32.1,36,0,
135108,0.0238095238095238,462,25,64.5,28,0,
267083,0.0316091954022989,348,25,87.1,47,0,
994159,0.0200400801603206,499,25,54.7,40,0,
198576,0.01931330472103,466,24,42.4,51,0,
977312,0.0242825607064018,453,32,88.6,56,0,
462585,0.0246305418719212,406,21,60.2,45,0,
949414,0.0216110019646365,509,34,129.1,30,0,
841540,0.0171875,640,7,88.0,32,0,
564087,0.0352941176470588,255,24,94.7,40,0,
186302,0.0193798449612403,516,22,73.4,66,0,
765608,0.0169230769230769,650,29,21.1,30,0,
796837,0.0226628895184136,353,34,79.2,36,0,
468293,0.0120481927710843,664,41,88.0,47,0,
685507,0.0204841713221601,537,33,70.1,45,0,
238886,0.0174291938997821,459,30,104.3,43,0,
678545,0.0167427701674277,657,18,62.9,41,0,
987251,0.0212765957446809,376,5,72.1,62,0,
131615,0.0168269230769231,416,25,63.1,54,0,
577591,0.0375722543352601,346,41,55.7,33,0,
384812,0.0202429149797571,494,27,106.8,34,0,
745773,0.0148026315789474,608,34,40.7,67,0,
218918,0.0284237726098191,387,15,67.0,67,0,
832883,0.03125,416,33,58.0,31,0,
401107,0.0147058823529412,544,33,94.2,64,0,
621489,0.0158478605388273,631,35,88.9,48,0,
843122,0.017825311942959,561,51,115.3,29,0,
282758,0.0267558528428094,299,28,71.7,56,0,
167803,0.0203562340966921,393,27,62.5,39,0,
804687,0.020671834625323,387,31,79.0,43,0,
724797,0.0118168389955687,677,47,54.7,45,0,
127981,0.0253807106598985,394,27,88.2,38,0,
661467,0.0162866449511401,614,31,97.6,33,0,
133151,0.0294840294840295,407,20,81.8,35,0,
221830,0.0208333333333333,384,32,52.9,36,0,
83718,0.0120274914089347,582,28,62.9,37,0,
337480,0.0232558139534884,301,24,84.5,29,0,
30556,0.0177705977382876,619,22,64.3,32,0,
689258,0.0230607966457023,477,34,41.5,29,0,
48828,0.0217983651226158,367,16,62.8,43,0,
346802,0.0204081632653061,392,38,76.2,51,0,
214777,0.0214132762312634,467,24,49.9,64,0,
23015,0.0135658914728682,516,24,68.4,54,0,
12911,0.0152284263959391,591,11,83.6,45,0,
212608,0.00977198697068404,614,31,66.3,35,0,
502387,0.012448132780083,482,9,57.6,37,0,
301834,0.0190114068441065,526,3,62.6,46,0,
467488,0.0199667221297837,601,29,54.2,43,0,
934926,0.0210526315789474,475,21,94.9,36,0,
213052,0.0190023752969121,421,31,81.7,36,0,
128106,0.0291970802919708,411,34,73.0,39,0,
444087,0.0155945419103314,513,22,48.8,41,0,
301171,0.0193423597678917,517,21,58.4,39,0,
973633,0.0118043844856661,593,24,64.3,38,0,
460382,0.0242130750605327,413,13,61.8,40,0,
116707,0.0269151138716356,483,15,47.1,48,0,
217776,0.0167910447761194,536,37,73.1,57,0,
44041,0.0261682242990654,535,17,49.4,48,0,
558650,0.0192678227360308,519,24,69.0,27,0,
654119,0.0158102766798419,506,20,58.3,28,0,
900464,0.0287958115183246,382,17,73.6,45,0,
422464,0.0158311345646438,379,32,66.2,36,0,
178442,0.0249554367201426,561,38,41.0,42,0,
694621,0.0166358595194085,541,29,91.1,28,0,
190167,0.0325732899022801,307,25,57.5,48,0,
812088,0.0196374622356495,662,12,59.6,63,0,
516891,0.0147540983606557,610,34,76.6,54,0,
898213,0.014760147601476004,542,14,76.4,40,0,
261405,0.02,450,26,123.0,42,0,
80009,0.0156555772994129,511,27,42.5,44,0,
457645,0.0265848670756646,489,14,70.6,39,0,
84748,0.0107296137339056,466,29,100.6,36,0,
558990,0.0291005291005291,378,17,52.8,31,0,
405578,0.0234192037470726,427,21,80.4,35,0,
874321,0.0209059233449477,574,29,41.9,47,0,
756687,0.0175054704595186,457,18,73.5,50,0,
458852,0.0336322869955157,446,36,78.0,49,1,
360070,0.0165745856353591,543,23,67.6,37,0,
936506,0.0173913043478261,575,32,58.9,48,0,
853189,0.0258823529411765,425,27,92.1,42,0,
68343,0.0277777777777778,432,31,61.0,38,1,
97132,0.0237580993520518,463,34,78.2,26,1,
611988,0.0294117647058824,306,27,22.8,21,0,
771689,0.0195694716242661,511,40,105.9,46,0,
867323,0.0177215189873418,395,18,77.5,34,0,
402840,0.0172413793103448,638,30,54.7,40,0,
949163,0.0236220472440945,508,27,62.4,53,0,
237768,0.0225,400,39,84.9,37,0,
118091,0.0160142348754448,562,23,122.3,22,0,
183868,0.014760147601476004,542,27,60.2,53,0,
778292,0.0188034188034188,585,29,74.9,66,0,
761452,0.0182119205298013,604,20,54.1,41,0,
118121,0.019559902200489,409,38,81.1,46,0,
562080,0.0198198198198198,555,18,71.7,35,0,
650697,0.0145454545454545,550,29,51.5,51,0,
791752,0.0252918287937743,514,19,62.3,37,0,
2007,0.0184563758389262,596,17,55.6,24,0,
343527,0.0315186246418338,349,28,54.7,31,1,
671809,0.015358361774744,586,30,32.0,46,0,
671887,0.0263157894736842,418,31,90.9,38,0,
230300,0.0178571428571429,448,24,55.7,41,0,
921284,0.0213270142180095,422,15,70.2,47,0,
656465,0.0145985401459854,548,22,41.1,64,0,
813262,0.0253164556962025,474,26,75.3,49,0,
385378,0.0190274841437632,473,23,97.3,29,0,
256519,0.0195035460992908,564,13,89.0,36,0,
722020,0.0154738878143133,517,28,122.0,46,0,
73188,0.0209580838323353,334,25,52.2,65,0,
620220,0.0320197044334975,406,26,62.8,49,1,
427486,0.0212765957446809,517,23,41.4,30,0,
497721,0.0224438902743142,401,29,52.3,44,0,
216760,0.0133630289532294,449,37,82.1,44,0,
707137,0.016793893129771004,655,13,50.0,38,0,
297211,0.0200927357032458,647,15,82.4,29,0,
978269,0.0215439856373429,557,25,71.7,31,0,
328390,0.0250521920668058,479,27,51.1,23,0,
795368,0.0221606648199446,361,23,60.4,50,0,
426791,0.0239410681399632,543,27,78.4,22,1,
481660,0.0106060606060606,660,36,80.0,38,0,
73643,0.0150375939849624,532,30,87.4,42,0,
39992,0.0291545189504373,343,25,76.4,41,0,
330543,0.0248868778280543,442,31,40.9,38,0,
601020,0.0174291938997821,459,29,83.9,56,0,
769881,0.0173410404624277,346,30,103.3,24,0,
555270,0.0287206266318538,383,22,95.1,46,0,
889900,0.0492610837438424,203,20,84.4,42,0,
565285,0.011400651465798,614,26,89.1,37,0,
216203,0.0140562248995984,498,35,68.5,39,0,
597406,0.0198675496688742,453,23,72.7,24,0,
115876,0.026694045174538,487,28,44.8,28,1,
981380,0.0203252032520325,492,37,49.8,50,0,
947900,0.0215982721382289,463,22,59.5,34,0,
197712,0.0359712230215827,278,31,26.7,34,0,
841919,0.014018691588784998,642,36,92.9,44,0,
175363,0.0152565880721221,721,22,74.1,22,0,
145916,0.0138888888888889,576,30,47.7,51,0,
531039,0.0128913443830571,543,27,95.2,54,0,
290933,0.0210526315789474,380,19,56.5,22,0,
854489,0.0147420147420147,407,8,34.5,38,0,
615539,0.0185185185185185,648,17,27.9,31,0,
871583,0.0156862745098039,510,35,57.6,33,0,
963440,0.0249307479224377,361,27,53.0,19,0,
772250,0.0113798008534851,703,28,74.6,36,0,
878679,0.0166163141993958,662,26,64.4,49,0,
676443,0.0317919075144509,346,18,52.4,36,0,
449005,0.0203703703703704,540,21,68.0,39,0,
987476,0.0375722543352601,346,18,58.7,45,0,
661353,0.019434628975265,566,32,60.0,40,0,
185075,0.0141287284144427,637,32,73.6,46,0,
405135,0.0244360902255639,532,35,82.5,54,0,
891163,0.0219512195121951,410,20,65.3,38,0,
475363,0.0146443514644351,478,32,64.4,43,0,
485199,0.0293453724604966,443,36,95.1,55,1,
343028,0.0170357751277683,587,37,80.3,37,0,
306249,0.0191637630662021,574,29,45.7,46,0,
560142,0.0234113712374582,598,23,76.5,39,0,
885177,0.0216450216450216,462,24,81.9,36,0,
300119,0.0263157894736842,456,21,51.4,40,0,
132988,0.0364583333333333,384,21,91.7,35,0,
76938,0.0198863636363636,352,17,93.1,37,0,
991128,0.0232018561484919,431,16,69.2,45,0,
144342,0.0311004784688995,418,34,88.8,26,1,
87297,0.0159090909090909,440,41,68.1,31,0,
419377,0.0114942528735632,522,29,55.8,33,0,
279521,0.0196078431372549,510,23,73.6,28,0,
853724,0.0123456790123457,486,35,90.6,31,0,
378736,0.0234042553191489,470,25,64.7,27,0,
878025,0.0161030595813204,621,17,59.9,34,0,
154469,0.0222222222222222,495,14,11.4,39,0,
792845,0.015600624024961,641,42,65.7,36,0,
820742,0.023121387283237003,519,9,80.4,44,0,
145400,0.0236220472440945,508,29,100.5,43,1,
689035,0.017741935483871003,620,17,69.4,29,0,
826949,0.0136986301369863,584,34,57.6,46,0,
508969,0.0249221183800623,321,14,70.7,31,0,
903318,0.0172117039586919,581,33,48.7,43,0,
536962,0.0201834862385321,545,34,38.6,48,0,
584945,0.0261904761904762,420,29,56.8,52,0,
109910,0.0179282868525896,502,11,85.5,43,0,
76799,0.0163690476190476,672,33,37.9,50,0,
320298,0.0254452926208651,393,32,54.2,47,0,
583421,0.0198237885462555,454,33,49.3,27,0,
936304,0.0191304347826087,575,39,73.0,28,0,
930268,0.0139720558882236,501,20,57.5,25,0,
815047,0.0209424083769634,382,31,75.6,56,0,
616884,0.014760147601476004,542,27,55.4,42,0,
459724,0.0212765957446809,470,9,108.3,33,0,
261736,0.0229885057471264,348,33,63.3,35,0,
850046,0.020746887966805,482,25,66.4,52,0,
194367,0.0173410404624277,519,19,69.5,52,0,
189845,0.0217821782178218,505,12,102.5,41,0,
469074,0.0123203285420945,487,28,54.4,47,0,
439323,0.0191972076788831,573,32,55.8,29,0,
491264,0.0213464696223317,609,36,58.7,35,0,
40411,0.0217917675544794,413,16,17.6,38,0,
619849,0.0296296296296296,405,35,87.0,39,1,
203524,0.0332326283987915,331,26,53.5,47,0,
493928,0.0297766749379653,403,30,62.4,46,1,
751017,0.0272727272727273,440,27,88.0,37,0,
276944,0.01875,480,27,49.5,43,0,
975483,0.024896265560166,482,3,59.7,38,0,
96618,0.0229166666666667,480,34,31.0,33,0,
506263,0.0200803212851406,498,31,64.5,38,0,
635943,0.0188356164383562,584,24,75.7,56,0,
739010,0.0181818181818182,495,19,79.7,49,0,
610902,0.0189655172413793,580,36,70.2,34,0,
334580,0.0189982728842832,579,25,72.0,38,0,
748664,0.0267260579064588,449,28,61.9,55,0,
897232,0.01931330472103,466,17,77.5,32,0,
615924,0.0306748466257669,326,21,70.4,22,0,
876830,0.0191489361702128,470,38,84.3,35,0,
635382,0.0140845070422535,568,6,85.6,34,0,
534895,0.0131332082551595,533,22,62.0,44,0,
858144,0.0383141762452107,261,24,67.8,42,1,
585157,0.0119225037257824,671,37,85.0,46,0,
541147,0.0217821782178218,505,25,71.8,41,0,
895245,0.0144230769230769,416,42,86.0,39,0,
559855,0.0215982721382289,463,29,93.3,39,0,
589509,0.0159489633173844,627,40,69.8,34,0,
400788,0.0137931034482759,435,31,98.1,50,0,
657423,0.0269151138716356,483,18,66.9,33,0,
522794,0.0177619893428064,563,5,69.1,50,0,
277575,0.0214007782101167,514,37,77.8,37,0,
545999,0.0212765957446809,611,16,79.8,43,0,
410705,0.0337423312883436,326,27,70.5,34,0,
179114,0.0143112701252236,559,19,46.0,41,0,
826012,0.028436018957346,422,29,75.6,39,0,
767549,0.0166163141993958,662,24,86.9,35,0,
953222,0.0215982721382289,463,20,87.7,58,0,
407318,0.0175054704595186,457,29,50.0,49,0,
583447,0.0190641247833622,577,42,58.4,27,0,
437939,0.0141843971631206,423,16,89.5,39,0,
902143,0.0106382978723404,564,18,103.2,34,0,
582336,0.0241935483870968,496,35,87.6,49,0,
42020,0.0192307692307692,572,0,36.4,49,0,
816857,0.0180360721442886,499,36,52.1,27,0,
172674,0.0181818181818182,550,42,100.8,32,0,
858045,0.0216110019646365,509,18,58.0,41,0,
734760,0.0163339382940109,551,41,43.7,51,0,
193713,0.0170357751277683,587,17,68.1,73,0,
745302,0.0294117647058824,442,12,70.4,31,0,
186798,0.0202702702702703,444,23,73.2,30,0,
664474,0.0198675496688742,453,27,106.3,46,0,
854591,0.0206185567010309,582,22,78.7,49,0,
942124,0.0168918918918919,592,13,73.5,54,0,
184709,0.0223048327137546,538,15,28.6,46,0,
433292,0.0188679245283019,424,16,84.0,28,0,
641315,0.0202429149797571,494,34,70.1,51,1,
795764,0.0198300283286119,353,21,102.7,36,0,
207278,0.0159362549800797,753,25,51.9,37,0,
327194,0.0216450216450216,462,24,88.3,31,0,
125998,0.0290178571428571,448,41,80.3,51,0,
480748,0.0144927536231884,552,28,33.2,45,0,
116283,0.0191256830601093,366,28,109.5,47,0,
143362,0.0229007633587786,524,14,44.8,22,0,
274516,0.0277777777777778,432,26,66.6,46,0,
749778,0.0153321976149915,587,38,72.4,40,0,
784798,0.0216867469879518,415,24,51.5,22,0,
574210,0.0163690476190476,672,41,90.6,33,0,
230604,0.0114285714285714,525,18,87.6,33,0,
655937,0.021505376344086,372,19,17.2,52,0,
29019,0.0149532710280374,535,40,79.5,42,0,
74736,0.0213592233009709,515,21,60.2,39,0,
289710,0.0278422273781903,431,25,64.6,32,1,
470578,0.0272952853598015,403,15,71.3,40,0,
413797,0.0121317157712305,577,14,88.7,35,0,
192215,0.0178890876565295,559,25,112.7,65,0,
941973,0.0149532710280374,535,30,54.4,54,0,
403641,0.0200364298724954,549,26,57.6,50,0,
814449,0.0281030444964871,427,30,70.3,57,0,
899893,0.0201207243460765,497,36,79.6,62,0,
918070,0.035,400,37,41.0,54,0,
152523,0.0141643059490085,706,34,30.3,37,0,
921588,0.0172043010752688,465,14,44.6,37,0,
184791,0.008561643835616441,584,41,55.6,54,0,
266959,0.0317460317460317,378,30,89.7,48,0,
747580,0.0101214574898785,494,41,104.3,40,0,
625298,0.0172413793103448,464,21,78.3,33,0,
790830,0.0251716247139588,437,21,53.8,50,0,
482278,0.018450184501845,542,31,77.4,48,0,
733289,0.0394366197183099,355,18,76.5,25,0,
818252,0.0224948875255624,489,36,62.8,47,0,
665307,0.0143061516452074,699,25,72.0,43,0,
11120,0.0198019801980198,404,31,76.4,29,0,
77202,0.0198807157057654,503,24,59.2,29,0,
563242,0.025974025974026,385,22,55.2,53,0,
312055,0.0189753320683112,527,36,105.6,44,0,
105824,0.0139720558882236,501,37,38.8,32,0,
180367,0.0228215767634855,482,20,80.4,66,0,
138513,0.0200364298724954,549,20,30.0,57,0,
703003,0.0170068027210884,588,35,71.1,42,0,
143187,0.00994318181818182,704,27,67.9,46,0,
726617,0.0202020202020202,396,21,101.2,34,0,
173815,0.0171102661596958,526,33,53.2,31,0,
668132,0.0256410256410256,390,23,40.3,47,0,
65858,0.0169491525423729,472,28,49.0,52,0,
535444,0.0207156308851224,531,36,53.0,29,0,
946729,0.0138169257340242,579,38,63.8,37,0,
157674,0.0218446601941748,412,19,63.4,35,0,
141100,0.0237623762376238,505,17,69.3,38,0,
528922,0.0148305084745763,472,26,75.3,39,0,
706211,0.0191304347826087,575,25,91.6,52,0,
653917,0.0160771704180064,622,17,76.4,33,0,
442691,0.0178041543026706,674,24,52.8,32,0,
622553,0.011986301369863,584,19,63.9,37,0,
241932,0.0217785843920145,551,11,71.6,51,0,
621944,0.0202839756592292,493,25,106.9,42,0,
693828,0.0100200400801603,499,13,70.2,41,0,
334558,0.0159045725646123,503,45,33.0,46,0,
280393,0.0190677966101695,472,18,75.2,60,0,
865204,0.037542662116041,293,38,43.2,23,1,
87237,0.0316091954022989,348,26,67.5,42,0,
225183,0.0191897654584222,469,22,74.0,35,0,
148538,0.0282051282051282,390,30,66.7,41,0,
991367,0.0253456221198157,434,35,105.8,34,0,
902996,0.0181451612903226,496,25,103.4,26,0,
409225,0.0238095238095238,420,37,76.5,44,1,
779823,0.0203703703703704,540,25,49.6,50,0,
55871,0.0155555555555556,450,16,73.3,39,0,
622531,0.0125698324022346,716,12,77.8,41,0,
583779,0.0501567398119122,319,19,76.7,37,0,
564675,0.0158730158730159,630,28,66.0,53,0,
434462,0.0128410914927769,623,17,47.3,51,0,
926683,0.0127298444130127,707,24,90.7,38,0,
697944,0.0212314225053079,471,37,66.2,37,0,
784626,0.0121107266435986,578,32,69.9,39,0,
807391,0.0231404958677686,605,30,45.9,42,0,
475514,0.0187074829931973,588,28,53.6,31,0,
241727,0.0225,400,32,50.6,45,0,
968771,0.0162962962962963,675,32,70.4,44,0,
69958,0.0222222222222222,585,16,114.9,33,0,
489688,0.016728624535316004,538,19,55.1,41,0,
897099,0.0165289256198347,605,32,64.0,43,0,
845008,0.0345744680851064,376,33,72.7,54,0,
618605,0.0170068027210884,588,29,64.8,36,0,
798855,0.0040650406504065,738,30,87.6,56,0,
846365,0.0214132762312634,467,34,83.4,37,0,
621575,0.019271948608137,467,37,80.8,48,0,
356272,0.0201834862385321,545,25,58.6,47,0,
75485,0.0256880733944954,545,37,50.4,52,0,
557506,0.0198019801980198,303,15,43.9,50,0,
923259,0.0178571428571429,560,32,31.9,18,0,
449367,0.0215264187866928,511,22,87.0,46,0,
708072,0.0153172866520788,457,19,28.0,37,0,
699904,0.0181347150259067,386,23,100.8,42,0,
858840,0.0222222222222222,405,24,33.6,40,0,
916101,0.0255220417633411,431,31,135.2,50,1,
844140,0.0531400966183575,207,28,103.2,24,1,
52206,0.0169811320754717,530,36,50.7,37,0,
429823,0.0214424951267057,513,20,108.7,32,0,
698263,0.017578125,512,33,56.6,41,0,
641223,0.015527950310558997,644,17,72.5,41,0,
374165,0.0207547169811321,530,28,54.6,61,0,
723810,0.0139372822299652,574,17,68.3,29,0,
85314,0.0200729927007299,548,28,85.8,36,0,
353244,0.0260047281323877,423,15,104.5,68,0,
915326,0.0103703703703704,675,25,71.1,20,0,
751472,0.0166666666666667,540,43,59.5,20,0,
12413,0.009615384615384621,520,37,92.1,65,0,
939242,0.0167224080267559,598,39,90.0,46,0,
809777,0.0174050632911392,632,38,108.2,37,0,
666400,0.0135135135135135,592,20,45.4,34,0,
587233,0.0172711571675302,579,16,76.2,49,0,
986277,0.0210727969348659,522,25,82.3,53,0,
354695,0.008130081300813009,492,18,61.2,55,0,
312091,0.0239234449760766,418,20,40.9,44,0,
43467,0.0218446601941748,412,25,60.8,34,0,
267048,0.0180360721442886,499,20,58.7,39,0,
306497,0.0189035916824197,529,19,79.9,48,0,
470790,0.0135135135135135,444,39,64.6,65,0,
706459,0.0171073094867807,643,29,73.5,46,0,
830879,0.0138888888888889,576,35,72.9,46,0,
273216,0.0162337662337662,616,20,53.7,48,0,
700675,0.0176817288801572,509,19,68.9,51,0,
893887,0.0207939508506616,529,40,85.6,56,0,
454928,0.0165289256198347,484,21,86.9,49,0,
829400,0.0138339920948617,506,16,71.3,46,0,
780696,0.0369318181818182,352,14,48.5,54,0,
532123,0.0209302325581395,430,47,66.1,33,0,
894255,0.0154373927958834,583,31,60.7,56,0,
57525,0.0203045685279188,394,19,59.0,26,0,
991023,0.0214723926380368,326,27,86.3,21,0,
236490,0.023094688221709,433,24,49.1,40,0,
411133,0.0175746924428823,569,38,58.9,42,0,
250081,0.0199637023593466,551,28,67.3,50,0,
55390,0.013355592654424,599,36,66.3,33,0,
140442,0.0268292682926829,410,34,31.5,44,0,
107739,0.0338983050847458,295,31,91.0,41,0,
875384,0.0200501253132832,399,17,74.4,44,0,
450859,0.0147058823529412,476,31,44.8,47,0,
49907,0.0205338809034908,487,36,72.8,41,0,
212540,0.0215982721382289,463,31,77.5,36,0,
135094,0.0217821782178218,505,31,49.9,61,0,
867459,0.0246085011185682,447,31,62.1,28,0,
974816,0.0206422018348624,436,26,43.4,50,0,
113000,0.0205949656750572,437,36,46.9,57,0,
165780,0.0334128878281623,419,25,67.8,40,0,
423564,0.0213219616204691,469,37,51.0,43,0,
898606,0.0190779014308426,629,29,36.4,29,0,
382820,0.0228571428571429,350,35,35.0,39,0,
439004,0.0156739811912226,638,20,125.3,41,0,
314257,0.0183639398998331,599,22,75.2,47,0,
463296,0.0130597014925373,536,25,87.6,48,0,
300863,0.0211864406779661,472,35,69.5,28,0,
319195,0.0224719101123595,445,43,67.9,39,0,
757286,0.0241758241758242,455,12,89.2,27,0,
885363,0.0255681818181818,352,19,97.7,29,0,
927128,0.0116550116550117,429,26,77.6,30,0,
552560,0.0219298245614035,456,34,122.8,56,0,
495897,0.0241935483870968,372,23,96.2,27,0,
881227,0.014792899408283997,676,20,79.9,33,0,
67869,0.0289855072463768,483,24,92.9,45,1,
162410,0.022075055187638,453,29,71.0,39,0,
48580,0.0088809946714032,563,14,89.9,42,0,
105464,0.0164835164835165,364,36,78.0,42,0,
688520,0.0169779286926995,589,11,72.0,34,0,
882138,0.021978021978022,546,38,63.6,40,1,
35597,0.0194647201946472,411,30,38.7,49,0,
986780,0.0309859154929577,355,4,75.6,49,0,
160162,0.0234042553191489,470,32,78.1,24,0,
959458,0.018000000000000002,500,15,94.3,54,0,
879154,0.0141592920353982,565,18,96.2,45,0,
524213,0.0187667560321716,373,23,17.3,49,0,
222788,0.0226337448559671,486,36,53.9,36,0,
449875,0.0266075388026608,451,16,87.4,35,0,
340927,0.0144927536231884,414,21,80.9,24,0,
206475,0.0173913043478261,460,30,111.9,27,0,
690757,0.0214067278287462,327,41,86.8,40,0,
682544,0.0170454545454545,528,32,91.6,66,0,
414277,0.0227703984819734,527,33,51.4,38,0,
445250,0.018018018018018004,555,22,60.4,49,0,
799992,0.0127118644067797,472,18,63.8,21,0,
625336,0.0196078431372549,408,18,65.8,22,0,
816991,0.0188284518828452,478,30,61.0,53,0,
735096,0.0198019801980198,606,34,60.8,50,0,
704891,0.0203665987780041,491,24,81.7,43,0,
641467,0.0352941176470588,255,22,106.4,33,0,
